,Station Id,Station Name,lat,lon,geometry
294,7323,457 King St. W. at Spadina,43.6452091,-79.3960744,POINT (-79.3960744 43.6452091)
295,7324,King St W / Charlotte St (West),43.645572,-79.39399,POINT (-79.39399 43.645572)
296,7326,Davenport Rd / Lansdowne Ave. - SMART,43.671526,-79.44874,POINT (-79.44874 43.671526)
297,7327,Davenport Rd / Oakwood Rd - SMART,43.6741219,-79.4352208,POINT (-79.4352208 43.6741219)
298,7328,Roxborough St W / Yonge St,43.678077,-79.390328,POINT (-79.390328 43.678077)
299,7329,Crawford St / Queen St W,43.645665,-79.415345,POINT (-79.415345 43.645665)
300,7330,Lee Ave / Queen St E,43.669863,-79.297786,POINT (-79.297786 43.669863)
301,7331,Coxwell Ave / Plains Rd,43.69595,-79.328535,POINT (-79.328535 43.69595)
302,7332,200 Bloor St. E.,43.671561,-79.38117,POINT (-79.38117 43.671561)
303,7333,King St E / Victoria St,43.6495789,-79.3762096,POINT (-79.3762096 43.6495789)
304,7334,Simcoe St / Wellington St North,43.6462176,-79.3855048,POINT (-79.38550480000001 43.6462176)
305,7335,Bay St / Bloor St W (West Side),43.669244,-79.3894,POINT (-79.38939999999999 43.669244)
306,7336,Queen St E / Alton Av,43.663912,-79.327987,POINT (-79.32798699999999 43.663912)
307,7337,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,POINT (-79.338673 43.668553)
308,7338,Logan Ave / Bain Ave,43.6720273,-79.3470557,POINT (-79.3470557 43.6720273)
309,7339,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,POINT (-79.3462789 43.6753188)
310,7340,Blake St / Boultbee Ave - SMART,43.672453,-79.338259,POINT (-79.33825899999999 43.672453)
311,7341,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,POINT (-79.3348396 43.6592088)
312,7342,Morse St / Eastern Ave,43.657991,-79.340075,POINT (-79.340075 43.657991)
313,7343,Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,POINT (-79.329408 43.66745)
314,7344,Cherry Beach,43.637764,-79.345359,POINT (-79.345359 43.637764)
315,7345,Cherry Beach Sports Field (55 Unwin Ave),43.640757,-79.343144,POINT (-79.343144 43.640757)
316,7346,Logan Av / Gerrard St E,43.6672144,-79.3452697,POINT (-79.3452697 43.6672144)
317,7347,Regal Rd / Dufferin St - SMART,43.673939,-79.441159,POINT (-79.441159 43.673939)
318,7348,Pape Ave / Gamble Ave,43.690237,-79.350119,POINT (-79.35011900000001 43.690237)
319,7349,Gamble Ave / Broadview Ave,43.689211,-79.35438,POINT (-79.35438000000001 43.689211)
320,7350,Broadview Ave / Westwood Ave,43.6848652,-79.356602,POINT (-79.356602 43.6848652)
321,7351,Pretoria Av / Broadview Av,43.6783213,-79.35822,POINT (-79.35822 43.6783213)
322,7352,Cosburn Ave / Donlands Ave,43.690537,-79.341307,POINT (-79.341307 43.690537)
323,7353,Fulton Ave / Pape Ave,43.68395,-79.347046,POINT (-79.34704600000001 43.68395)
324,7354,Tommy Thompson Park (Leslie Street Spit),43.651737,-79.32325,POINT (-79.32325 43.651737)
325,7355,Beltline Trail / Chaplin Cres.,43.704461,-79.423122,POINT (-79.42312200000001 43.704461)
326,7356,King St E / Ontario St.,43.651885,-79.3649,POINT (-79.36490000000001 43.651885)
327,7357,Lake Shore Blvd E / Leslie St,43.659195,-79.329196,POINT (-79.329196 43.659195)
328,7358,Gailbraith Rd / King’s College Cr. (U of T),43.660382,-79.3954,POINT (-79.3954 43.660382)
329,7359,Rosedale Park (20 Schofield Ave),43.682645,-79.377557,POINT (-79.377557 43.682645)
330,7360,Concord Av / Dewson St - SMART,43.656945,-79.424911,POINT (-79.42491099999999 43.656945)
331,7361,Hocken Ave./Vaughan Rd.,43.6817346,-79.4184725,POINT (-79.41847249999999 43.6817346)
332,7362,St Clair Ave W / Bathurst St.,43.683296,-79.418734,POINT (-79.418734 43.683296)
333,7363,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,POINT (-79.41562 43.683351)
334,7364,Queen St E / Nursewood Rd (Neville Park Loop),43.673831,-79.281455,POINT (-79.28145499999999 43.673831)
335,7365,Kew Beach Ave / Kenilworth Ave,43.666325,-79.3014,POINT (-79.3014 43.666325)
336,7366,Fort York Blvd / Bathurst St SMART,43.639052,-79.399792,POINT (-79.39979200000001 43.639052)
337,7367,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,POINT (-79.42822 43.6448617)
338,7368,Lisgar St / Dundas St SMART,43.6493472,-79.42668,POINT (-79.42668 43.6493472)
339,7369,Dupont St / Emerson Ave SMART,43.667266,-79.443946,POINT (-79.443946 43.667266)
340,7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,POINT (-79.40161000000001 43.7063473)
341,7372,King St W / Portland St,43.6448257,-79.3993258,POINT (-79.3993258 43.6448257)
342,7373,George St / King St E,43.6509552,-79.3707,POINT (-79.3707 43.6509552)
343,7374,Frederick St / The Esplanade,43.6487245,-79.36839,POINT (-79.36839000000001 43.6487245)
344,7375,Front St E / Scott St,43.6476616,-79.37549,POINT (-79.37549 43.6476616)
345,7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,POINT (-79.40045000000001 43.696708)
346,7377,Balliol St / Yonge St  SMART,43.6978701,-79.39419,POINT (-79.39418999999999 43.6978701)
347,7378,Yonge St / Davisville Ave,43.6975969,-79.39654,POINT (-79.39654 43.6975969)
348,7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,POINT (-79.39534999999999 43.6910667)
349,7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,POINT (-79.39894 43.7112153)
350,7381,Roehampton Ave / Yonge St,43.7080145,-79.39826,POINT (-79.39825999999999 43.7080145)
351,7382,Simcoe St / Adelaide St W,43.6481303,-79.38632,POINT (-79.38632 43.6481303)
352,7383,12 Harbour St,43.6425636,-79.3762,POINT (-79.3762 43.6425636)
353,7384,Cumberland Ave / Bay St SMART,43.6704537,-79.39014,POINT (-79.39014 43.6704537)
354,7385,20 Charles St E - SMART,43.6691099,-79.38551,POINT (-79.38551 43.6691099)
355,7386,D'Arcy St. /McCaul St. SMART,43.655227,-79.39201,POINT (-79.39201 43.655227)
356,7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,POINT (-79.34962 43.685167)
357,7388,Broadview Ave / Danforth Ave,43.6772,-79.35858,POINT (-79.35858 43.6772)
358,7389,College Park- Gerrard Entrance,43.658938,-79.383518,POINT (-79.383518 43.658938)
359,7391,Yonge St / Dundas Sq,43.655766,-79.3802,POINT (-79.3802 43.655766)
360,7392,Woodbine Subway Green P SMART,43.686829,-79.311073,POINT (-79.31107299999999 43.686829)
361,7395,Dentonia Park,43.694341,-79.291416,POINT (-79.291416 43.694341)
362,7398,York St / Harbour St,43.64116,-79.37979,POINT (-79.37979 43.64116)
363,7399,Lower Jarvis / Queens Quay E,43.64422,-79.36927,POINT (-79.36927 43.64422)
364,7400,Polson Pier,43.641675,-79.354006,POINT (-79.354006 43.641675)
365,7402,Wellington St W / Bathurst St,43.6426245,-79.4024594,POINT (-79.4024594 43.6426245)
366,7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,POINT (-79.40355 43.70547)
367,7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,POINT (-79.39139 43.70942)
368,7406,Victoria St / Queen St E,43.652822,-79.378208,POINT (-79.378208 43.652822)
369,7407,University Ave / Queen St W,43.65158,-79.38655,POINT (-79.38655 43.65158)
370,7408,University Ave / Armoury St - SMART,43.65263,-79.38766,POINT (-79.38766 43.65263)
371,7409,Isabella St / Church St,43.66834,-79.38235,POINT (-79.38235 43.66834)
372,7410,Howard St / Rose Ave - SMART,43.671278,-79.372127,POINT (-79.37212700000001 43.671278)
373,7411,Little Norway Park,43.635023,-79.399505,POINT (-79.399505 43.635023)
374,7412,King St W / Crawford St - SMART,43.6417852,-79.4131148,POINT (-79.4131148 43.6417852)
375,7413,Dundas St W / Watkinson Ave,43.66478,-79.45991,POINT (-79.45990999999999 43.66478)
376,7414,Keele St / Annette St,43.66402,-79.46418,POINT (-79.46418 43.66402)
377,7415,Keele St / Vine Ave,43.66686,-79.46526,POINT (-79.46526 43.66686)
378,7417,King St W / Jordan St,43.648928,-79.378623,POINT (-79.378623 43.648928)
379,7418,College Park - Yonge St Entrance,43.65988,-79.38279,POINT (-79.38279 43.65988)
380,7419,Bloor St W / Huron St,43.667023,-79.401805,POINT (-79.401805 43.667023)
381,7420,Barton St / Howland St - SMART,43.66842,-79.410585,POINT (-79.410585 43.66842)
382,7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,POINT (-79.429142 43.638426)
383,7423,Merton St / Al Green Ln,43.696479,-79.394855,POINT (-79.39485500000001 43.696479)
384,7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,POINT (-79.38786 43.697819)
385,7425,The Queensway at South Kingsway,43.63632,-79.47307,POINT (-79.47307000000001 43.63632)
386,7426,Fleet St / Garrison Rd (Fort York),43.636804,-79.408832,POINT (-79.408832 43.636804)
387,7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,POINT (-79.309765 43.663162)
388,7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,POINT (-79.304711 43.665645)
389,7429,Woodbine Subway Station - SMART,43.686442,-79.313404,POINT (-79.31340400000001 43.686442)
390,7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,POINT (-79.437461 43.633537)
391,7431,Gerrard St E / Leslie St,43.669813,-79.3335,POINT (-79.3335 43.669813)
392,7432,Frederick St / King St E,43.651118,-79.369411,POINT (-79.369411 43.651118)
393,7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,POINT (-79.347938 43.663148)
394,7434,Via Italia / Mackay Ave,43.676697,-79.445029,POINT (-79.44502900000001 43.676697)
395,7435,Rushton Rd / St Clair Ave W,43.68114,-79.4277,POINT (-79.4277 43.68114)
396,7436,Shaw St / Dupont St - SMART,43.67072,-79.42677,POINT (-79.42677 43.67072)
397,7437,Concord Ave / Bloor St W - SMART,43.66189,-79.42679,POINT (-79.42679 43.66189)
398,7438,High Park Subway,43.65389,-79.4675,POINT (-79.4675 43.65389)
399,7440,Martin Goodman Trail / Ontario Dr,43.63121,-79.41414,POINT (-79.41414 43.63121)
400,7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,POINT (-79.46478 43.65716)
401,7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,POINT (-79.412903 43.688526)
402,7443,Dundas St E / George St,43.6574766,-79.373446,POINT (-79.373446 43.6574766)
403,7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,POINT (-79.47149 43.66073)
404,7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,POINT (-79.318651 43.673118)
405,7446,Orchard Park,43.66908,-79.3149,POINT (-79.31489999999999 43.66908)
406,7447,Trent Ave / Danforth Ave,43.689293,-79.295895,POINT (-79.295895 43.689293)
407,7448,Goodwood Park Ct / Dentonia Park,43.694826,-79.295208,POINT (-79.295208 43.694826)
408,7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,POINT (-79.31469 43.697139)
409,7450,Carlaw Ave / Danforth Ave,43.678285,-79.347346,POINT (-79.347346 43.678285)
410,7451,Western Battery Rd / Pirandello St - SMART,43.640075,-79.414156,POINT (-79.41415600000001 43.640075)
411,7452,Bleecker St / St James Ave,43.669232,-79.374495,POINT (-79.374495 43.669232)
412,7453,Jarvis St / Maitland Pl,43.664736,-79.377579,POINT (-79.377579 43.664736)
413,7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,POINT (-79.362101 43.688148)
414,7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,POINT (-79.351246 43.715951)
415,7456,Belmont St / Davenport Rd - SMART,43.6743811,-79.3924893,POINT (-79.39248929999999 43.6743811)
416,7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,POINT (-79.394009 43.665221)
417,7458,Church St / Lombard St,43.651678,-79.375233,POINT (-79.37523299999999 43.651678)
418,7459,St Clair Ave W / Winona Ave,43.680466,-79.432522,POINT (-79.43252200000001 43.680466)
419,7460,High Park Outdoor Pool,43.649217,-79.465319,POINT (-79.46531899999999 43.649217)
420,7461,High Park Amphitheatre,43.645653,-79.464366,POINT (-79.464366 43.645653)
421,7462,Richmond St E / Yonge St,43.651838,-79.378743,POINT (-79.378743 43.651838)
422,7463,Adelaide St W / Brant St,43.6462574,-79.3973381,POINT (-79.3973381 43.6462574)
423,7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,POINT (-79.408019 43.685569)
424,7466,Glendonwynne Ave / Bloor St W,43.65182,-79.47421,POINT (-79.47421 43.65182)
425,7467,Lower Simcoe St / Bremner Blvd - SMART,43.64283,-79.38409,POINT (-79.38409 43.64283)
426,7468,Front St / Simcoe St,43.6442,-79.38702,POINT (-79.38702000000001 43.6442)
427,7469,Wellington St W / York St,43.646734,-79.38301,POINT (-79.38301 43.646734)
428,7470,York St / Lake Shore Blvd W,43.64196,-79.380806,POINT (-79.38080600000001 43.64196)
429,7471,Lake Shore Blvd W / Louisa St,43.61868,-79.48674,POINT (-79.48674 43.61868)
430,7472,Dundas St E / Victoria St,43.656311,-79.379158,POINT (-79.379158 43.656311)
431,7473,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,POINT (-79.41230469904167 43.64325309482729)
432,7474,Clarence Square,43.64407,-79.3929,POINT (-79.3929 43.64407)
433,7475,Jarvis St / Richmond St E,43.652777,-79.372637,POINT (-79.372637 43.652777)
434,7476,Symington Ave / Dupont St - SMART,43.665538,-79.451263,POINT (-79.451263 43.665538)
435,7477,Antler St / Campbell Ave - SMART,43.664182,-79.449066,POINT (-79.449066 43.664182)
436,7478,Ellis Ave / The Queensway,43.63855,-79.46693,POINT (-79.46693 43.63855)
437,7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,POINT (-79.48477 43.64976)
438,7480,Neil McLellan Park,43.65143,-79.47779,POINT (-79.47779 43.65143)
439,7481,Westmount Ave / St Clair Ave W - SMART,43.67851,-79.44215,POINT (-79.44215 43.67851)
440,7482,Danforth Ave / Sibley Ave,43.690111,-79.292634,POINT (-79.29263400000001 43.690111)
441,7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,POINT (-79.297974 43.678685)
442,7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,POINT (-79.40016199999999 43.713524)
443,7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,POINT (-79.39999299999999 43.716652)
444,7486,Gerrard St E / Ted Reeve Dr,43.684261,-79.299332,POINT (-79.29933200000001 43.684261)
445,7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,POINT (-79.30939499999999 43.676216)
446,7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,POINT (-79.376304 43.685924)
447,7489,Sumach St  / Queen St E,43.656638,-79.358749,POINT (-79.358749 43.656638)
448,7491,D'Arcy St / Spadina Ave - SMART,43.654074,-79.398115,POINT (-79.398115 43.654074)
449,7492,Lake Shore Blvd E / Cherry St,43.6482995,-79.3552533,POINT (-79.3552533 43.6482995)
450,7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,POINT (-79.3595 43.653809)
451,7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,POINT (-79.39125300000001 43.673768)
452,7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,POINT (-79.44865 43.6397)
453,7497,128 Sterling Ave - SMART,43.654004,-79.444792,POINT (-79.44479200000001 43.654004)
454,7501,Humberside Grounds - SMART,43.65917,-79.46997,POINT (-79.46997 43.65917)
455,7502,University Ave / College St (East),43.65995,-79.38964,POINT (-79.38964 43.65995)
456,7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,POINT (-79.294766 43.685221)
457,7504,Gerrard St E / Victoria Park Ave,43.686962,-79.286864,POINT (-79.28686399999999 43.686962)
458,7505,Ontario St / Adelaide St E -SMART,43.652458,-79.366433,POINT (-79.366433 43.652458)
459,7506,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,POINT (-79.36502299999999 43.653359)
460,7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,POINT (-79.367318 43.658816)
461,7509,Ontario St / King St E,43.651814,-79.366194,POINT (-79.36619399999999 43.651814)
462,7510,Princes Gate / Nunavut Dr,43.6334636,-79.4143057,POINT (-79.4143057 43.6334636)
463,7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,POINT (-79.47672300000001 43.626265)
464,7515,Amos Waites Park,43.613606,-79.4883535,POINT (-79.4883535 43.613606)
465,7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,POINT (-79.48731479999999 43.6146692)
466,7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,POINT (-79.47601090000001 43.6390437)
467,7518,Lake Shore Blvd W / Colborne Lodge Dr - SMART,43.63771,-79.458173,POINT (-79.458173 43.63771)
468,7519,Sheridan Ave / Dundas St W,43.650365,-79.4338668,POINT (-79.4338668 43.650365)
469,7520,St Clarens Ave / Shirley Ave,43.6486599,-79.4376413,POINT (-79.4376413 43.6486599)
470,7521,Emerson Ave / Bloor St W - SMART,43.65904,-79.44088,POINT (-79.44088000000001 43.65904)
471,7522,Wallace Ave / Pauline Ave - SMART,43.6632257,-79.4397052,POINT (-79.43970520000001 43.6632257)
472,7523,Lynn Williams St / East Liberty St,43.638925,-79.4168659,POINT (-79.4168659 43.638925)
473,7524,Lisgar Park,43.6423847,-79.4240277,POINT (-79.4240277 43.6423847)
474,7525,Fennings St / Queen St W - SMART,43.643945,-79.421189,POINT (-79.421189 43.643945)
475,7526,Bartlett Parkette - SMART,43.6702236,-79.4360232,POINT (-79.43602319999999 43.6702236)
476,7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,POINT (-79.4527619 43.675648)
477,7528,Spadina Rd / Austin Terrace - SMART,43.67883,-79.408723,POINT (-79.40872299999999 43.67883)
478,7529,Symington Ave / Davenport Rd - SMART,43.6704403,-79.45328549999999,POINT (-79.45328549999999 43.6704403)
479,7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,POINT (-79.3778458 43.6752732)
480,7531,541 Huron St - SMART,43.670206,-79.402643,POINT (-79.402643 43.670206)
481,7533,Housey St / Dan Leckie Way,43.6380413,-79.39783469999999,POINT (-79.39783469999999 43.6380413)
482,7534,Walnut Ave / Queen St W,43.645469,-79.411084,POINT (-79.411084 43.645469)
483,7535,Wolsley St / Palmerston Ave - SMART,43.647497,-79.406691,POINT (-79.406691 43.647497)
484,7536,Palmerston Ave / Dundas St W - SMART,43.651603,-79.408346,POINT (-79.40834599999999 43.651603)
485,7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,POINT (-79.41384499999999 43.661559)
486,7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,POINT (-79.4253856 43.6882821)
487,7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,POINT (-79.39199000000001 43.69933)
488,7540,Alvin Ave / St Clair Ave E - SMART,43.68871,-79.39264,POINT (-79.39264 43.68871)
489,7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,POINT (-79.413528 43.65246)
490,7542,Queen St W / John St,43.650077,-79.391291,POINT (-79.391291 43.650077)
491,7543,Nassau St / Bellevue Ave,43.6550458,-79.4034475,POINT (-79.4034475 43.6550458)
492,7544,Foster Pl / Elizabeth St - SMART,43.654565,-79.384679,POINT (-79.38467900000001 43.654565)
493,7545,Baldwin St / Henry St - SMART,43.6560758,-79.393259,POINT (-79.393259 43.6560758)
494,7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,POINT (-79.3966159 43.6568254)
495,7547,Orde St / McCaul St - SMART,43.6580442,-79.3927404,POINT (-79.39274039999999 43.6580442)
496,7548,St Joseph St / Bay St - SMART,43.6657049,-79.3873183,POINT (-79.3873183 43.6657049)
497,7549,439 Sherbourne St - SMART,43.666051,-79.374161,POINT (-79.374161 43.666051)
498,7551,The Esplanade / Hahn Pl - SMART,43.649709,-79.364184,POINT (-79.36418399999999 43.649709)
499,7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,POINT (-79.54033009999999 43.5927419)
500,7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,POINT (-79.522768 43.597082)
501,7554,Humber College,43.5961692,-79.5160575,POINT (-79.5160575 43.5961692)
502,7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,POINT (-79.496573 43.612063)
503,7556,Windsor St / Newcastle St,43.6171635,-79.4971065,POINT (-79.4971065 43.6171635)
504,7557,The Queensway / High St,43.630874,-79.482407,POINT (-79.48240699999999 43.630874)
505,7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,POINT (-79.48908299999999 43.63732)
506,7559,Swansea Community Centre,43.6438036,-79.4770327,POINT (-79.4770327 43.6438036)
507,7560,Glenwood Ave / Runnymede Rd,43.656845,-79.478479,POINT (-79.47847899999999 43.656845)
508,7561,Annette St / Jane St,43.658574,-79.487246,POINT (-79.487246 43.658574)
509,7562,Priscilla  Ave / Dundas St W,43.664665,-79.489385,POINT (-79.489385 43.664665)
510,7563,St Clair Ave W / Castleton Ave,43.668496,-79.485426,POINT (-79.485426 43.668496)
511,7564,Durie St / Dundas St W,43.665523,-79.484892,POINT (-79.484892 43.665523)
512,7565,St Clair Ave W / Gunns Rd,43.672079,-79.470171,POINT (-79.47017099999999 43.672079)
513,7566,Weston Rd / St Clair Ave W,43.673019,-79.467994,POINT (-79.467994 43.673019)
514,7567,Weston Lions Park,43.698841,-79.519472,POINT (-79.51947199999999 43.698841)
515,7568,Jameson Ave / Queen St W,43.63985,-79.43703,POINT (-79.43702999999999 43.63985)
516,7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999,POINT (-79.40978179999999 43.6323994)
517,7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,POINT (-79.341509 43.665076)
518,7571,Highfield Rd / Gerrard St E,43.671771,-79.324961,POINT (-79.324961 43.671771)
519,7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,POINT (-79.3301658 43.6935477)
520,7573,Torrens Ave / Broadview Ave,43.690375,-79.3549427,POINT (-79.3549427 43.690375)
521,7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,POINT (-79.35397680000001 43.6548521)
522,7576,Front St E / Bayview Avenue,43.6535,-79.354068,POINT (-79.354068 43.6535)
523,7577,Oak St / Sumach St,43.6617908,-79.361515,POINT (-79.361515 43.6617908)
524,7578,Oak St / Parliament St,43.66081,-79.366238,POINT (-79.366238 43.66081)
525,7579,Glebe Rd W / Yonge St,43.7005976,-79.397345,POINT (-79.397345 43.7005976)
526,7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,POINT (-79.3979073 43.7029672)
527,7581,High Park Ave / Dundas St W,43.6653032,-79.4701178,POINT (-79.4701178 43.6653032)
528,7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,POINT (-79.4375028 43.690903)
529,7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,POINT (-79.5108942 43.6834703)
530,7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,POINT (-79.5025943 43.7696262)
531,7585,Sentinel Rd / Finch Hydro Corridor,43.7641485,-79.5012809,POINT (-79.5012809 43.7641485)
532,7586,Finch West Subway Station,43.76521,-79.491281,POINT (-79.491281 43.76521)
533,7587,Dufferin St / Finch Hydro Recreational Trail,43.7724019,-79.4675395,POINT (-79.4675395 43.7724019)
534,7588,G Ross Lord Park,43.7781116,-79.467963,POINT (-79.467963 43.7781116)
535,7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233,POINT (-79.45233 43.77953)
536,7590,Esther Shiner Stadium,43.7774374,-79.4447096,POINT (-79.4447096 43.7774374)
537,7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966,POINT (-79.40966 43.707049)
538,7593,Roehampton St / Bayview Ave - SMART,43.711751,-79.378615,POINT (-79.378615 43.711751)
539,7594,Fleming Cres / Bayview Ave,43.707045,-79.375437,POINT (-79.37543700000001 43.707045)
540,7595,Moore Park,43.693256,-79.383238,POINT (-79.38323800000001 43.693256)
541,7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,POINT (-79.3405681 43.6800218)
542,7597,Yonge St / Golfdale Rd,43.732016,-79.403637,POINT (-79.403637 43.732016)
543,7598,Teddington Park Ave,43.732975,-79.40401,POINT (-79.40401 43.732975)
544,7599,Richmond St W / York St,43.650745,-79.383633,POINT (-79.383633 43.650745)
545,7600,Russell St / Huron St - SMART,43.660274,-79.398049,POINT (-79.398049 43.660274)
546,7601,Brick Works,43.683884,-79.36647,POINT (-79.36647000000001 43.683884)
547,7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,POINT (-79.31880200000001 43.699281)
548,7603,O'Connor Dr / Curity Ave,43.707582,-79.311439,POINT (-79.31143899999999 43.707582)
549,7604,St Columba Pl / St Clair Ave E,43.70567,-79.310554,POINT (-79.310554 43.70567)
550,7605,Lumsden Ave / Eastdale Ave,43.695487,-79.301755,POINT (-79.301755 43.695487)
551,7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,POINT (-79.297436 43.696631)
552,7607,Fairmount Park,43.6765897,-79.3163022,POINT (-79.3163022 43.6765897)
553,7608,Wilket Creek Park,43.720645,-79.355474,POINT (-79.355474 43.720645)
554,7609,Sunnybrook Park,43.720233,-79.362092,POINT (-79.362092 43.720233)
555,7610,Kingston Rd / Beech Ave,43.680095,-79.291714,POINT (-79.291714 43.680095)
556,7611,Victoria Park Ave / Danforth Ave - SMART,43.691468,-79.288619,POINT (-79.288619 43.691468)
557,7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,POINT (-79.199327 43.747854)
558,7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,POINT (-79.2026694 43.7561681)
559,7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,POINT (-79.193023 43.779353)
560,7615,Colonel Danforth Park,43.7777114,-79.1659711,POINT (-79.16597109999999 43.7777114)
561,7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,POINT (-79.131911 43.778015)
562,7617,Starspray Ave / Lawrence Ave E,43.788319,-79.123505,POINT (-79.12350499999999 43.788319)
563,7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,POINT (-79.441042 43.6926825)
564,7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,POINT (-79.4094472 43.7041957)
565,7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,POINT (-79.39248000000001 43.7078691)
566,7621,Long Branch GO Station,43.591561,-79.545827,POINT (-79.545827 43.591561)
567,7622,Marie Curtis Park,43.5880774,-79.5432067,POINT (-79.5432067 43.5880774)
568,7623,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,POINT (-79.49268669999999 43.6029904)
569,7624,Guildwood GO Station (South),43.754978,-79.1971289,POINT (-79.1971289 43.754978)
570,7625,Guildwood GO Station (North),43.755344,-79.1974169,POINT (-79.19741689999999 43.755344)
571,7626,Rouge Hill GO Station,43.7805505,-79.1301203,POINT (-79.1301203 43.7805505)
572,7627,Shaw St / Essex St - SMART,43.667076,-79.425116,POINT (-79.425116 43.667076)
573,7629,Lundy Ave / Etienne Brule Park,43.6625395,-79.5030161,POINT (-79.5030161 43.6625395)
574,7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692,POINT (-79.5108692 43.6002896)
575,7631,Florence Gell Park,43.6615467,-79.498398,POINT (-79.49839799999999 43.6615467)
